Candidate_ID,Requisition_ID,Requisition_Fill_Start_Date,Outcome,Job,Job_Status,Recruiter,Hiring_Manager,Origin,Source,Current_Interview_Stage,Furthest_Stage_Reached,Archive_Reason,Offer_Decline_Category,Candidate_Application_Date,Candidate_Stage_1_Interview_Date,Candidate_Stage_2_Interview_Date,Candidate_Offer_Stage_Entered_Date,Candidate_Offer_Accept_Date,Candidate_Start_Date
CAND-002915,R-SAL-1001-JustKaizen-0351,07/29/2023,Hired,"Senior Director, Account Executive",closed,John Hernandez,Christopher Medina,applied,Job Board,Hired,Hired,,,08/03/2023,08/16/2023,08/25/2023,09/01/2023,09/07/2023,08/29/2023
CAND-002916,R-SAL-1001-JustKaizen-0351,07/29/2023,Archived,"Senior Director, Account Executive",closed,John Hernandez,Christopher Medina,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,08/09/2023,08/16/2023,,,,
CAND-002917,R-SAL-1001-JustKaizen-0352,12/10/2024,Hired,"Director, SDR",closed,Janice Jefferson,Christine Aguilar,referred,Referral,Hired,Hired,,,12/16/2024,12/28/2024,01/04/2025,01/13/2025,01/16/2025,01/17/2025
CAND-002918,R-SAL-1001-JustKaizen-0352,12/10/2024,Archived,"Director, SDR",closed,Janice Jefferson,Christine Aguilar,applied,LinkedIn,Archived,Recruiter Screen,Not qualified,,12/23/2024,12/30/2024,,,,
CAND-002919,R-SAL-1001-JustKaizen-0352,12/10/2024,Archived,"Director, SDR",closed,Janice Jefferson,Christine Aguilar,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,12/26/2024,01/02/2025,,,,
CAND-002920,R-SAL-1001-JustKaizen-0353,09/18/2025,Hired,"Director, Revenue Operations",closed,Sandra Garcia,Ralph Good,applied,Glassdoor,Hired,Hired,,,09/21/2025,10/05/2025,10/16/2025,10/22/2025,10/24/2025,10/19/2025
CAND-002921,R-SAL-1001-JustKaizen-0353,09/18/2025,Archived,"Director, Revenue Operations",closed,Sandra Garcia,Ralph Good,sourced,LinkedIn,Archived,Phone Screen,Not qualified,,10/18/2025,10/25/2025,11/01/2025,,,
CAND-002922,R-SAL-1001-JustKaizen-0353,09/18/2025,Archived,"Director, Revenue Operations",closed,Sandra Garcia,Ralph Good,referred,Referral,Archived,Phone Screen,Not qualified,,09/30/2025,10/07/2025,10/14/2025,,,
CAND-002923,R-SAL-1001-JustKaizen-0353,09/18/2025,Archived,"Director, Revenue Operations",closed,Sandra Garcia,Ralph Good,applied,Job Board,Archived,Phone Screen,Not qualified,,10/07/2025,10/14/2025,10/21/2025,,,
CAND-002924,R-SAL-1001-JustKaizen-0354,01/30/2023,Hired,"Director, Account Executive",closed,Rebekah Gregory,Christine Aguilar,applied,Glassdoor,Hired,Hired,,,02/04/2023,02/14/2023,02/26/2023,03/05/2023,03/08/2023,03/06/2023
CAND-002925,R-SAL-1001-JustKaizen-0354,01/30/2023,Archived,"Director, Account Executive",closed,Rebekah Gregory,Christine Aguilar,applied,Job Board,Archived,Phone Screen,Not qualified,,02/04/2023,02/11/2023,02/18/2023,,,
CAND-002926,R-SAL-1001-JustKaizen-0355,01/01/2026,Hired,"Senior Director, SDR",closed,Janice Jefferson,Christopher Medina,sourced,LinkedIn,Hired,Hired,,,01/11/2026,01/18/2026,01/27/2026,02/01/2026,02/04/2026,02/08/2026
CAND-002927,R-SAL-1001-JustKaizen-0355,01/01/2026,Archived,"Senior Director, SDR",closed,Janice Jefferson,Christopher Medina,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,01/07/2026,01/14/2026,01/21/2026,01/28/2026,,
CAND-002928,R-SAL-1001-JustKaizen-0355,01/01/2026,Archived,"Senior Director, SDR",closed,Janice Jefferson,Christopher Medina,applied,Career Page,Archived,Recruiter Screen,Not qualified,,01/22/2026,01/29/2026,,,,
CAND-002929,R-SAL-1001-JustKaizen-0356,02/20/2025,Hired,"Director, Revenue Operations",closed,Michele Gregory,Ralph Good,applied,Job Board,Hired,Hired,,,03/02/2025,03/14/2025,03/28/2025,04/03/2025,04/06/2025,03/25/2025
CAND-002930,R-SAL-1001-JustKaizen-0356,02/20/2025,Archived,"Director, Revenue Operations",closed,Michele Gregory,Ralph Good,sourced,Talent Sourcer Outreach,Archived,Phone Screen,Not qualified,,02/25/2025,03/03/2025,03/10/2025,,,
CAND-002931,R-SAL-1001-JustKaizen-0357,05/19/2022,Hired,"Senior Director, Account Management",closed,Kathleen Clark,Christopher Medina,applied,Career Page,Hired,Hired,,,05/22/2022,06/02/2022,06/10/2022,06/18/2022,06/20/2022,06/21/2022
CAND-002932,R-SAL-1001-JustKaizen-0357,05/19/2022,Archived,"Senior Director, Account Management",closed,Kathleen Clark,Christopher Medina,applied,Career Page,Archived,Onsite,Position filled,,05/29/2022,06/05/2022,06/12/2022,06/19/2022,,
CAND-002933,R-SAL-1001-JustKaizen-0358,05/05/2024,Hired,"Director, Account Executive",closed,Michele Gregory,Ralph Good,referred,Referral,Hired,Hired,,,05/07/2024,05/18/2024,05/28/2024,06/09/2024,06/16/2024,06/08/2024
CAND-002934,R-SAL-1001-JustKaizen-0358,05/05/2024,Archived,"Director, Account Executive",closed,Michele Gregory,Ralph Good,referred,Referral,Archived,Phone Screen,Not qualified,,06/02/2024,06/09/2024,06/16/2024,,,
CAND-002935,R-SAL-1001-JustKaizen-0358,05/05/2024,Archived,"Director, Account Executive",closed,Michele Gregory,Ralph Good,applied,LinkedIn,Archived,Recruiter Screen,Not qualified,,05/29/2024,06/05/2024,,,,
CAND-002936,R-SAL-1001-JustKaizen-0359,12/18/2024,Hired,"SVP, Sales",closed,Patricia Ray,Gerald Cook,agency,Agency,Hired,Hired,,,12/29/2024,01/07/2025,01/20/2025,01/25/2025,02/01/2025,01/24/2025
CAND-002937,R-SAL-1001-JustKaizen-0359,12/18/2024,Archived,"SVP, Sales",closed,Patricia Ray,Gerald Cook,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Personal,01/07/2025,01/14/2025,01/21/2025,01/28/2025,,
CAND-002938,R-SAL-1001-JustKaizen-0359,12/18/2024,Archived,"SVP, Sales",closed,Patricia Ray,Gerald Cook,agency,Agency,Archived,Onsite,Position filled,,12/30/2024,01/06/2025,01/13/2025,01/20/2025,,
CAND-002939,R-SAL-1001-JustKaizen-0360,05/23/2022,Hired,Chief Sales Officer,closed,April Powers,Matthew Johnson,sourced,Talent Sourcer Outreach,Hired,Hired,,,05/25/2022,06/02/2022,06/12/2022,06/22/2022,06/24/2022,07/02/2022
CAND-002940,R-SAL-1001-JustKaizen-0360,05/23/2022,Archived,Chief Sales Officer,closed,April Powers,Matthew Johnson,referred,Referral,Archived,Offer,Offer declined,Career Growth,06/12/2022,06/19/2022,06/26/2022,07/03/2022,,
CAND-002941,R-SAL-1001-JustKaizen-0360,05/23/2022,Archived,Chief Sales Officer,closed,April Powers,Matthew Johnson,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,06/15/2022,06/22/2022,06/29/2022,07/06/2022,,
CAND-002942,R-SAL-1001-JustKaizen-0360,05/23/2022,Archived,Chief Sales Officer,closed,April Powers,Matthew Johnson,applied,Glassdoor,Archived,Applied,Not qualified,,06/09/2022,,,,,
CAND-002943,R-SAL-1001-JustKaizen-0361,02/16/2022,Hired,"SVP, Sales",closed,Rebekah Gregory,Erika Ellis,sourced,LinkedIn,Hired,Hired,,,02/26/2022,03/09/2022,03/23/2022,04/02/2022,04/04/2022,03/18/2022
CAND-002944,R-SAL-1001-JustKaizen-0361,02/16/2022,Archived,"SVP, Sales",closed,Rebekah Gregory,Erika Ellis,referred,Referral,Archived,Applied,Not qualified,,02/21/2022,,,,,
CAND-002945,R-SAL-1001-JustKaizen-0361,02/16/2022,Archived,"SVP, Sales",closed,Rebekah Gregory,Erika Ellis,applied,LinkedIn,Archived,Onsite,Position filled,,03/17/2022,03/24/2022,03/31/2022,04/07/2022,,
CAND-002946,R-SAL-1001-JustKaizen-0362,10/18/2023,Hired,"VP, SDR",closed,Kimberly Williams,Eric Dean,referred,Referral,Hired,Hired,,,10/21/2023,11/02/2023,11/12/2023,11/20/2023,11/27/2023,11/17/2023
CAND-002947,R-SAL-1001-JustKaizen-0362,10/18/2023,Archived,"VP, SDR",closed,Kimberly Williams,Eric Dean,applied,Career Page,Archived,Phone Screen,Not qualified,,11/13/2023,11/20/2023,11/27/2023,,,
CAND-002948,R-SAL-1001-JustKaizen-0362,10/18/2023,Archived,"VP, SDR",closed,Kimberly Williams,Eric Dean,applied,Career Page,Archived,Applied,Not qualified,,11/01/2023,,,,,
CAND-002949,R-SAL-1001-JustKaizen-0363,10/03/2023,Hired,"SVP, Sales",closed,Terri Moore,Erika Ellis,internal,Internal,Hired,Hired,,,10/08/2023,10/19/2023,11/01/2023,11/13/2023,11/15/2023,11/08/2023
CAND-002950,R-SAL-1001-JustKaizen-0363,10/03/2023,Archived,"SVP, Sales",closed,Terri Moore,Erika Ellis,applied,Job Board,Archived,Applied,Not qualified,,11/01/2023,,,,,
CAND-002951,R-SAL-1001-JustKaizen-0363,10/03/2023,Archived,"SVP, Sales",closed,Terri Moore,Erika Ellis,referred,Referral,Archived,Onsite,Position filled,,10/15/2023,10/22/2023,10/29/2023,11/05/2023,,
CAND-002952,R-SAL-1001-JustKaizen-0364,11/07/2025,Hired,"VP, SDR",closed,Sean Jones,Lance Wolf,agency,Agency,Hired,Hired,,,11/11/2025,11/18/2025,11/28/2025,12/10/2025,12/12/2025,12/15/2025
CAND-002953,R-SAL-1001-JustKaizen-0364,11/07/2025,Archived,"VP, SDR",closed,Sean Jones,Lance Wolf,sourced,Talent Sourcer Outreach,Archived,Recruiter Screen,Not qualified,,11/08/2025,11/15/2025,,,,
CAND-002954,R-SAL-1001-JustKaizen-0364,11/07/2025,Archived,"VP, SDR",closed,Sean Jones,Lance Wolf,sourced,LinkedIn,Archived,Onsite,Position filled,,11/14/2025,11/21/2025,11/28/2025,12/05/2025,,
CAND-002955,R-SAL-1001-JustKaizen-0365,08/11/2022,Hired,"SVP, Sales",closed,Anna Briggs,Erika Ellis,referred,Referral,Hired,Hired,,,08/17/2022,08/28/2022,09/10/2022,09/18/2022,09/23/2022,09/12/2022
CAND-002956,R-SAL-1001-JustKaizen-0365,08/11/2022,Archived,"SVP, Sales",closed,Anna Briggs,Erika Ellis,applied,Glassdoor,Archived,Applied,Not qualified,,08/23/2022,,,,,
CAND-002957,R-CS-1001-JustKaizen-0001,11/28/2021,Hired,Senior Implementation Specialist,closed,Anna Briggs,Elizabeth Ward,referred,Referral,Hired,Hired,,,12/09/2021,12/23/2021,12/31/2021,01/06/2022,01/11/2022,01/15/2022
CAND-002958,R-CS-1001-JustKaizen-0001,11/28/2021,Archived,Senior Implementation Specialist,closed,Anna Briggs,Elizabeth Ward,sourced,Talent Sourcer Outreach,Archived,Applied,Not qualified,,11/30/2021,,,,,
CAND-002959,R-CS-1001-JustKaizen-0001,11/28/2021,Archived,Senior Implementation Specialist,closed,Anna Briggs,Elizabeth Ward,applied,Glassdoor,Archived,Phone Screen,Not qualified,,12/25/2021,01/01/2022,01/08/2022,,,
CAND-002960,R-CS-1001-JustKaizen-0002,05/14/2023,Hired,Associate Implementation Specialist,closed,April Powers,Alexandra Moreno,sourced,LinkedIn,Hired,Hired,,,05/19/2023,05/30/2023,06/09/2023,06/21/2023,06/27/2023,07/01/2023
CAND-002961,R-CS-1001-JustKaizen-0002,05/14/2023,Archived,Associate Implementation Specialist,closed,April Powers,Alexandra Moreno,sourced,Talent Sourcer Outreach,Archived,Phone Screen,Not qualified,,05/16/2023,05/23/2023,05/30/2023,,,
CAND-002962,R-CS-1001-JustKaizen-0002,05/14/2023,Archived,Associate Implementation Specialist,closed,April Powers,Alexandra Moreno,applied,Glassdoor,Archived,Onsite,Position filled,,06/09/2023,06/16/2023,06/23/2023,06/30/2023,,
CAND-002963,R-CS-1001-JustKaizen-0002,05/14/2023,Archived,Associate Implementation Specialist,closed,April Powers,Alexandra Moreno,applied,Career Page,Archived,Applied,Not qualified,,05/28/2023,,,,,
CAND-002964,R-CS-1001-JustKaizen-0003,04/02/2020,Hired,Associate Customer Education Specialist,closed,Kathleen Clark,James Young,applied,Glassdoor,Hired,Hired,,,04/14/2020,04/28/2020,05/08/2020,05/17/2020,05/22/2020,05/20/2020
CAND-002965,R-CS-1001-JustKaizen-0003,04/02/2020,Archived,Associate Customer Education Specialist,closed,Kathleen Clark,James Young,sourced,Talent Sourcer Outreach,Archived,Phone Screen,Not qualified,,04/19/2020,04/26/2020,05/03/2020,,,
CAND-002966,R-CS-1001-JustKaizen-0003,04/02/2020,Archived,Associate Customer Education Specialist,closed,Kathleen Clark,James Young,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,04/17/2020,04/24/2020,,,,
CAND-002967,R-CS-1001-JustKaizen-0004,02/23/2022,Hired,Customer Education Specialist,closed,Kathleen Clark,Caroline Cortez,sourced,LinkedIn,Hired,Hired,,,03/06/2022,03/14/2022,03/26/2022,04/06/2022,04/11/2022,04/07/2022
CAND-002968,R-CS-1001-JustKaizen-0004,02/23/2022,Archived,Customer Education Specialist,closed,Kathleen Clark,Caroline Cortez,applied,LinkedIn,Archived,Phone Screen,Not qualified,,03/21/2022,03/28/2022,04/04/2022,,,
CAND-002969,R-CS-1001-JustKaizen-0004,02/23/2022,Archived,Customer Education Specialist,closed,Kathleen Clark,Caroline Cortez,applied,Job Board,Archived,Onsite,Position filled,,03/06/2022,03/13/2022,03/20/2022,03/27/2022,,
CAND-002970,R-CS-1001-JustKaizen-0005,10/27/2023,Hired,Senior Customer Success Manager,closed,Ryan Chapman,Elizabeth Snyder,sourced,LinkedIn,Hired,Hired,,,11/08/2023,11/22/2023,11/29/2023,12/11/2023,12/16/2023,12/15/2023
CAND-002971,R-CS-1001-JustKaizen-0005,10/27/2023,Archived,Senior Customer Success Manager,closed,Ryan Chapman,Elizabeth Snyder,referred,Referral,Archived,Recruiter Screen,Not qualified,,11/07/2023,11/14/2023,,,,
CAND-002972,R-CS-1001-JustKaizen-0005,10/27/2023,Archived,Senior Customer Success Manager,closed,Ryan Chapman,Elizabeth Snyder,applied,Career Page,Archived,Onsite,Position filled,,10/30/2023,11/06/2023,11/13/2023,11/20/2023,,
CAND-002973,R-CS-1001-JustKaizen-0006,09/08/2025,Hired,Associate Implementation Specialist,closed,James Kelley,Debbie Donovan,applied,Job Board,Hired,Hired,,,09/10/2025,09/19/2025,10/03/2025,10/10/2025,10/14/2025,10/21/2025
CAND-002974,R-CS-1001-JustKaizen-0006,09/08/2025,Archived,Associate Implementation Specialist,closed,James Kelley,Debbie Donovan,applied,LinkedIn,Archived,Offer,Offer declined,Location,09/27/2025,10/04/2025,10/11/2025,10/18/2025,,
CAND-002975,R-CS-1001-JustKaizen-0006,09/08/2025,Archived,Associate Implementation Specialist,closed,James Kelley,Debbie Donovan,sourced,LinkedIn,Archived,Applied,Not qualified,,09/17/2025,,,,,
CAND-002976,R-CS-1001-JustKaizen-0007,06/12/2023,Hired,Implementation Specialist,closed,Rebekah Gregory,Denise Madden,sourced,LinkedIn,Hired,Hired,,,06/18/2023,06/26/2023,07/10/2023,07/22/2023,07/26/2023,07/27/2023
CAND-002977,R-CS-1001-JustKaizen-0007,06/12/2023,Archived,Implementation Specialist,closed,Rebekah Gregory,Denise Madden,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,06/17/2023,06/24/2023,07/01/2023,07/08/2023,,
CAND-002978,R-CS-1001-JustKaizen-0007,06/12/2023,Archived,Implementation Specialist,closed,Rebekah Gregory,Denise Madden,applied,LinkedIn,Archived,Phone Screen,Not qualified,,07/07/2023,07/14/2023,07/21/2023,,,
CAND-002979,R-CS-1001-JustKaizen-0008,03/04/2022,Hired,Support Specialist,closed,Kathleen Clark,Mary Jensen,sourced,LinkedIn,Hired,Hired,,,03/13/2022,03/22/2022,03/31/2022,04/05/2022,04/08/2022,04/16/2022
CAND-002980,R-CS-1001-JustKaizen-0008,03/04/2022,Archived,Support Specialist,closed,Kathleen Clark,Mary Jensen,applied,Career Page,Archived,Phone Screen,Not qualified,,03/18/2022,03/25/2022,04/01/2022,,,
CAND-002981,R-CS-1001-JustKaizen-0009,09/26/2025,Hired,Associate Support Specialist,closed,Sandra Garcia,Daniel Thomas,sourced,Talent Sourcer Outreach,Hired,Hired,,,09/29/2025,10/12/2025,10/24/2025,10/31/2025,11/07/2025,11/14/2025
CAND-002982,R-CS-1001-JustKaizen-0009,09/26/2025,Archived,Associate Support Specialist,closed,Sandra Garcia,Daniel Thomas,referred,Referral,Archived,Phone Screen,Not qualified,,10/20/2025,10/27/2025,11/03/2025,,,
CAND-002983,R-CS-1001-JustKaizen-0010,07/05/2022,Hired,Associate Support Specialist,closed,Michelle Wilson,Chelsea Gill,sourced,LinkedIn,Hired,Hired,,,07/15/2022,07/28/2022,08/11/2022,08/19/2022,08/24/2022,08/22/2022
CAND-002984,R-CS-1001-JustKaizen-0010,07/05/2022,Archived,Associate Support Specialist,closed,Michelle Wilson,Chelsea Gill,applied,LinkedIn,Archived,Applied,Not qualified,,07/11/2022,,,,,
CAND-002985,R-CS-1001-JustKaizen-0011,03/27/2021,Hired,Senior Support Specialist,closed,Kathleen Clark,Micheal Sanders,applied,LinkedIn,Hired,Hired,,,04/09/2021,04/18/2021,04/25/2021,05/05/2021,05/12/2021,05/15/2021
CAND-002986,R-CS-1001-JustKaizen-0011,03/27/2021,Archived,Senior Support Specialist,closed,Kathleen Clark,Micheal Sanders,referred,Referral,Archived,Offer,Offer declined,Career Growth,04/09/2021,04/16/2021,04/23/2021,04/30/2021,,
CAND-002987,R-CS-1001-JustKaizen-0012,07/12/2022,Hired,Customer Education Specialist,closed,Michelle Wilson,Daniel Shields,applied,Job Board,Hired,Hired,,,07/21/2022,08/01/2022,08/12/2022,08/22/2022,08/25/2022,08/31/2022
CAND-002988,R-CS-1001-JustKaizen-0012,07/12/2022,Archived,Customer Education Specialist,closed,Michelle Wilson,Daniel Shields,applied,Job Board,Archived,Applied,Not qualified,,07/15/2022,,,,,
CAND-002989,R-CS-1001-JustKaizen-0013,09/07/2025,Hired,Implementation Specialist,closed,April Powers,Robin Adams,referred,Referral,Hired,Hired,,,09/08/2025,09/21/2025,10/05/2025,10/16/2025,10/23/2025,10/17/2025
CAND-002990,R-CS-1001-JustKaizen-0013,09/07/2025,Archived,Implementation Specialist,closed,April Powers,Robin Adams,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,09/12/2025,09/19/2025,,,,
CAND-002991,R-CS-1001-JustKaizen-0014,01/07/2024,Hired,Customer Education Specialist,closed,Susan Conley,Daniel Shields,applied,Job Board,Hired,Hired,,,01/09/2024,01/23/2024,02/04/2024,02/10/2024,02/16/2024,02/18/2024
CAND-002992,R-CS-1001-JustKaizen-0014,01/07/2024,Archived,Customer Education Specialist,closed,Susan Conley,Daniel Shields,sourced,LinkedIn,Archived,Offer,Offer declined,Career Growth,02/05/2024,02/12/2024,02/19/2024,02/26/2024,,
CAND-002993,R-CS-1001-JustKaizen-0014,01/07/2024,Archived,Customer Education Specialist,closed,Susan Conley,Daniel Shields,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,01/19/2024,01/26/2024,,,,
CAND-002994,R-CS-1001-JustKaizen-0015,08/27/2022,Hired,Senior Support Specialist,closed,Tara Long,Angela Santana,agency,Agency,Hired,Hired,,,09/01/2022,09/10/2022,09/19/2022,09/24/2022,09/29/2022,10/07/2022
CAND-002995,R-CS-1001-JustKaizen-0015,08/27/2022,Archived,Senior Support Specialist,closed,Tara Long,Angela Santana,agency,Agency,Archived,Applied,Not qualified,,08/30/2022,,,,,
CAND-002996,R-CS-1001-JustKaizen-0015,08/27/2022,Archived,Senior Support Specialist,closed,Tara Long,Angela Santana,agency,Agency,Archived,Recruiter Screen,Not qualified,,09/02/2022,09/09/2022,,,,
CAND-002997,R-CS-1001-JustKaizen-0015,08/27/2022,Archived,Senior Support Specialist,closed,Tara Long,Angela Santana,applied,Glassdoor,Archived,Offer,Offer declined,Personal,09/05/2022,09/12/2022,09/19/2022,09/26/2022,,
CAND-002998,R-CS-1001-JustKaizen-0016,11/15/2022,Hired,Senior Customer Success Manager,closed,Kimberly Williams,Angela Moore,agency,Agency,Hired,Hired,,,11/27/2022,12/10/2022,12/24/2022,01/02/2023,01/05/2023,12/30/2022
CAND-002999,R-CS-1001-JustKaizen-0016,11/15/2022,Archived,Senior Customer Success Manager,closed,Kimberly Williams,Angela Moore,sourced,LinkedIn,Archived,Onsite,Position filled,,12/01/2022,12/08/2022,12/15/2022,12/22/2022,,
CAND-003000,R-CS-1001-JustKaizen-0016,11/15/2022,Archived,Senior Customer Success Manager,closed,Kimberly Williams,Angela Moore,internal,Internal,Archived,Offer,Offer declined,Career Growth,12/07/2022,12/14/2022,12/21/2022,12/28/2022,,
CAND-003001,R-CS-1001-JustKaizen-0017,06/17/2020,Hired,Associate Customer Education Specialist,closed,Janice Jefferson,Eric Zimmerman,agency,Agency,Hired,Hired,,,06/19/2020,06/27/2020,07/05/2020,07/13/2020,07/15/2020,07/30/2020
CAND-003002,R-CS-1001-JustKaizen-0017,06/17/2020,Archived,Associate Customer Education Specialist,closed,Janice Jefferson,Eric Zimmerman,applied,LinkedIn,Archived,Offer,Offer declined,Accepted Other Offer,06/24/2020,07/01/2020,07/08/2020,07/15/2020,,
CAND-003003,R-CS-1001-JustKaizen-0017,06/17/2020,Archived,Associate Customer Education Specialist,closed,Janice Jefferson,Eric Zimmerman,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,06/22/2020,06/29/2020,,,,
CAND-003004,R-CS-1001-JustKaizen-0018,11/06/2022,Hired,Associate Customer Success Manager,closed,Kimberly Williams,Alexandra Moreno,sourced,LinkedIn,Hired,Hired,,,11/11/2022,11/22/2022,11/29/2022,12/10/2022,12/17/2022,12/23/2022
CAND-003005,R-CS-1001-JustKaizen-0018,11/06/2022,Archived,Associate Customer Success Manager,closed,Kimberly Williams,Alexandra Moreno,applied,Job Board,Archived,Offer,Offer declined,Career Growth,11/24/2022,12/01/2022,12/08/2022,12/15/2022,,
CAND-003006,R-CS-1001-JustKaizen-0019,10/06/2025,Hired,Support Specialist,closed,John Hernandez,Denise Madden,applied,Career Page,Hired,Hired,,,10/11/2025,10/19/2025,10/28/2025,11/08/2025,11/10/2025,11/23/2025
CAND-003007,R-CS-1001-JustKaizen-0019,10/06/2025,Archived,Support Specialist,closed,John Hernandez,Denise Madden,referred,Referral,Archived,Phone Screen,Not qualified,,10/27/2025,11/03/2025,11/10/2025,,,
CAND-003008,R-CS-1001-JustKaizen-0019,10/06/2025,Archived,Support Specialist,closed,John Hernandez,Denise Madden,applied,LinkedIn,Archived,Offer,Offer declined,Personal,10/13/2025,10/20/2025,10/27/2025,11/03/2025,,
CAND-003009,R-CS-1001-JustKaizen-0020,03/30/2023,Hired,Associate Support Specialist,closed,April Powers,Neil Rodriguez,applied,Career Page,Hired,Hired,,,04/04/2023,04/17/2023,04/25/2023,05/06/2023,05/12/2023,05/16/2023
CAND-003010,R-CS-1001-JustKaizen-0020,03/30/2023,Archived,Associate Support Specialist,closed,April Powers,Neil Rodriguez,referred,Referral,Archived,Onsite,Position filled,,04/15/2023,04/22/2023,04/29/2023,05/06/2023,,
CAND-003011,R-CS-1001-JustKaizen-0020,03/30/2023,Archived,Associate Support Specialist,closed,April Powers,Neil Rodriguez,applied,LinkedIn,Archived,Onsite,Position filled,,04/19/2023,04/26/2023,05/03/2023,05/10/2023,,
CAND-003012,R-CS-1001-JustKaizen-0020,03/30/2023,Archived,Associate Support Specialist,closed,April Powers,Neil Rodriguez,referred,Referral,Archived,Phone Screen,Not qualified,,04/08/2023,04/15/2023,04/22/2023,,,
CAND-003013,R-CS-1001-JustKaizen-0021,04/10/2025,Hired,Senior Customer Success Manager,closed,Sandra Garcia,Chelsea Cole,sourced,LinkedIn,Hired,Hired,,,04/23/2025,05/04/2025,05/14/2025,05/26/2025,05/31/2025,05/21/2025
