employee_id,effective_date,change_type,old_department,new_department,old_sub_department,new_sub_department,old_job_level,new_job_level,old_job_title,new_job_title,old_manager_id,new_manager_id
mwilliams2@justkaizen.com,06/07/2023,Promotion,Customer Success,Customer Success,Implementation,Implementation,P3,M1,Senior Implementation Specialist,Implementation Manager,bmack@justkaizen.com,bmack@justkaizen.com
wbyrd@justkaizen.com,11/06/2024,Hire,,Customer Success,,Customer Education,,M1,,Customer Education Manager,,bmack@justkaizen.com
jgoodwin@justkaizen.com,10/20/2022,Hire,,Customer Success,,Customer Education,,M1,,Customer Education Manager,,tmurray@justkaizen.com
vjordan@justkaizen.com,09/09/2022,Hire,,Customer Success,,Implementation,,M1,,Implementation Manager,,mespinoza@justkaizen.com
agreen@justkaizen.com,07/08/2020,Hire,,Customer Success,,CSM,,M1,,CSM Manager,,tnovak@justkaizen.com
agreen@justkaizen.com,09/25/2021,Promotion,Customer Success,Customer Success,CSM,CSM,P3,M1,Senior Customer Success Manager,CSM Manager,tnovak@justkaizen.com,tnovak@justkaizen.com
kstone@justkaizen.com,08/02/2020,Hire,,Customer Success,,Support,,M1,,Support Manager,,wmendoza@justkaizen.com
kjohnston2@justkaizen.com,10/06/2021,Hire,,Customer Success,,Customer Education,,M1,,Customer Education Manager,,mkelly@justkaizen.com
jmyers@justkaizen.com,03/27/2024,Hire,,Customer Success,,Customer Education,,M1,,Customer Education Manager,,tcook@justkaizen.com
rchapman@justkaizen.com,02/01/2022,Hire,,Customer Success,,CSM,,M1,,CSM Manager,,bmack@justkaizen.com
kcooper2@justkaizen.com,09/16/2021,Hire,,Customer Success,,CSM,,M1,,CSM Manager,,wmendoza@justkaizen.com
agarcia@justkaizen.com,10/15/2021,Hire,,Customer Success,,Support,,M1,,Support Manager,,mespinoza@justkaizen.com
jnixon@justkaizen.com,03/01/2022,Hire,,Customer Success,,CSM,,M1,,CSM Manager,,dweber@justkaizen.com
jnixon@justkaizen.com,02/15/2023,Promotion,Customer Success,Customer Success,CSM,CSM,P3,M1,Senior Customer Success Manager,CSM Manager,dweber@justkaizen.com,dweber@justkaizen.com
ashepard@justkaizen.com,04/21/2024,Hire,,Customer Success,,Implementation,,M2,,Senior Implementation Manager,,mmartin@justkaizen.com
bcollins@justkaizen.com,12/15/2021,Hire,,Customer Success,,Support,,M4,,"Senior Director, Support",,agarcia2@justkaizen.com
bcollins@justkaizen.com,01/20/2023,Promotion,Customer Success,Customer Success,Support,Support,M2,M3,Senior Support Manager,"Director, Support",agarcia2@justkaizen.com,agarcia2@justkaizen.com
bcollins@justkaizen.com,01/26/2024,Promotion,Customer Success,Customer Success,Support,Support,M3,M4,"Director, Support","Senior Director, Support",agarcia2@justkaizen.com,agarcia2@justkaizen.com
jclark3@justkaizen.com,12/28/2019,Hire,,Customer Success,,Support,,M3,,"Director, Support",,cmoore@justkaizen.com
jclark3@justkaizen.com,03/24/2021,Promotion,Customer Success,Customer Success,Support,Support,M2,M3,Senior Support Manager,"Director, Support",cmoore@justkaizen.com,cmoore@justkaizen.com
kalvarez@justkaizen.com,12/24/2021,Hire,,Customer Success,,CSM,,M4,,"Senior Director, CSM",,agarcia2@justkaizen.com
kalvarez@justkaizen.com,02/04/2023,Promotion,Customer Success,Customer Success,CSM,CSM,M3,M4,"Director, CSM","Senior Director, CSM",agarcia2@justkaizen.com,agarcia2@justkaizen.com
jhorton@justkaizen.com,01/19/2024,Hire,,Customer Success,,Customer Education,,M4,,"Senior Director, Customer Education",,pstokes@justkaizen.com
jhorton@justkaizen.com,08/01/2024,Promotion,Customer Success,Customer Success,Customer Education,Customer Education,M3,M4,"Director, Customer Education","Senior Director, Customer Education",pstokes@justkaizen.com,pstokes@justkaizen.com
eevans@justkaizen.com,11/27/2022,Hire,,Customer Success,,Support,,M4,,"Senior Director, Support",,slopez@justkaizen.com
eevans@justkaizen.com,01/20/2024,Promotion,Customer Success,Customer Success,Support,Support,M3,M4,"Director, Support","Senior Director, Support",slopez@justkaizen.com,slopez@justkaizen.com
rwilson@justkaizen.com,05/17/2024,Hire,,Customer Success,,Implementation,,M3,,"Director, Implementation",,bcollins@justkaizen.com
swong@justkaizen.com,12/03/2020,Hire,,Customer Success,,CSM,,M3,,"Director, CSM",,cmoore@justkaizen.com
swong@justkaizen.com,12/07/2021,Promotion,Customer Success,Customer Success,CSM,CSM,M2,M3,Senior CSM Manager,"Director, CSM",cmoore@justkaizen.com,cmoore@justkaizen.com
mmartin@justkaizen.com,11/19/2023,Hire,,Customer Success,,Support,,M3,,"Director, Support",,eevans@justkaizen.com
mmartin@justkaizen.com,06/11/2024,Promotion,Customer Success,Customer Success,Support,Support,M2,M3,Senior Support Manager,"Director, Support",eevans@justkaizen.com,eevans@justkaizen.com
vsanchez2@justkaizen.com,04/05/2024,Hire,,Customer Success,,Implementation,,M3,,"Director, Implementation",,lprice@justkaizen.com
cmoore@justkaizen.com,07/24/2022,Hire,,Customer Success,,CSM,,M4,,"Senior Director, CSM",,pstokes@justkaizen.com
amullen@justkaizen.com,01/21/2021,Hire,,Customer Success,,Customer Education,,M3,,"Director, Customer Education",,bcollins@justkaizen.com
amullen@justkaizen.com,09/29/2021,Promotion,Customer Success,Customer Success,Customer Education,Customer Education,M1,M2,Customer Education Manager,Senior Customer Education Manager,bcollins@justkaizen.com,bcollins@justkaizen.com
amullen@justkaizen.com,07/22/2022,Promotion,Customer Success,Customer Success,Customer Education,Customer Education,M2,M3,Senior Customer Education Manager,"Director, Customer Education",bcollins@justkaizen.com,bcollins@justkaizen.com
csullivan@justkaizen.com,10/23/2021,Hire,,Customer Success,,Implementation,,M4,,"Senior Director, Implementation",,slopez@justkaizen.com
cdavidson@justkaizen.com,02/18/2025,Hire,,Customer Success,,Implementation,,M4,,"Senior Director, Implementation",,slopez@justkaizen.com
jjohnson5@justkaizen.com,01/01/2020,Hire,,Customer Success,,CSM,,M3,,"Director, CSM",,lprice@justkaizen.com
jjohnson5@justkaizen.com,09/13/2021,Promotion,Customer Success,Customer Success,CSM,CSM,M1,M2,CSM Manager,Senior CSM Manager,lprice@justkaizen.com,lprice@justkaizen.com
jjohnson5@justkaizen.com,06/29/2023,Promotion,Customer Success,Customer Success,CSM,CSM,M2,M3,Senior CSM Manager,"Director, CSM",lprice@justkaizen.com,lprice@justkaizen.com
lgonzalez2@justkaizen.com,08/11/2024,Hire,,Customer Success,,Support,,M3,,"Director, Support",,bcollins@justkaizen.com
lprice@justkaizen.com,04/19/2021,Hire,,Customer Success,,Implementation,,M4,,"Senior Director, Implementation",,slopez@justkaizen.com
mharris2@justkaizen.com,03/06/2020,Hire,,Customer Success,,CSM,,M3,,"Director, CSM",,eevans@justkaizen.com
mharris2@justkaizen.com,02/05/2021,Promotion,Customer Success,Customer Success,CSM,CSM,M2,M3,Senior CSM Manager,"Director, CSM",eevans@justkaizen.com,eevans@justkaizen.com
pstokes@justkaizen.com,02/06/2021,Hire,,Customer Success,,Support,,E1,,"VP, Support",,eellis@justkaizen.com
pstokes@justkaizen.com,05/16/2022,Promotion,Customer Success,Customer Success,Support,Support,M3,M4,"Director, Support","Senior Director, Support",eellis@justkaizen.com,eellis@justkaizen.com
pstokes@justkaizen.com,11/04/2023,Promotion,Customer Success,Customer Success,Support,Support,M4,E1,"Senior Director, Support","VP, Support",eellis@justkaizen.com,eellis@justkaizen.com
agarcia2@justkaizen.com,04/30/2020,Hire,,Customer Success,,Implementation,,E1,,"VP, Implementation",,eellis@justkaizen.com
agarcia2@justkaizen.com,01/07/2022,Promotion,Customer Success,Customer Success,Implementation,Implementation,M3,M4,"Director, Implementation","Senior Director, Implementation",eellis@justkaizen.com,eellis@justkaizen.com
agarcia2@justkaizen.com,06/27/2023,Promotion,Customer Success,Customer Success,Implementation,Implementation,M4,E1,"Senior Director, Implementation","VP, Implementation",eellis@justkaizen.com,eellis@justkaizen.com
slopez@justkaizen.com,11/26/2024,Hire,,Customer Success,,CSM,,E1,,"VP, CSM",,eellis@justkaizen.com
eellis@justkaizen.com,04/03/2021,Hire,,Customer Success,,Support,,E3,,Chief Customer Success Officer (E3),,jguerrero@justkaizen.com
eellis@justkaizen.com,03/26/2023,Promotion,Customer Success,Customer Success,Support,Support,E2,E3,"SVP, Customer Success",Chief Customer Success Officer (E3),jguerrero@justkaizen.com,jguerrero@justkaizen.com
dhuffman@justkaizen.com,04/03/2020,Hire,,G&A,,Accounting,,P3,,Senior Accountant,,ahurst@justkaizen.com
kfowler@justkaizen.com,02/18/2022,Hire,,G&A,,Finance,,P2,,Financial Analyst,,jlewis4@justkaizen.com
lcarr@justkaizen.com,02/25/2021,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,ktaylor@justkaizen.com
kbailey@justkaizen.com,12/17/2022,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,ahurst@justkaizen.com
swilliamson@justkaizen.com,07/21/2020,Hire,,G&A,,Legal,,P3,,Senior Legal Counsel,,areyes@justkaizen.com
rmccarthy@justkaizen.com,08/30/2024,Hire,,G&A,,Finance,,P2,,Financial Analyst,,mpoole2@justkaizen.com
emendez@justkaizen.com,08/29/2024,Hire,,G&A,,Business Operations,,P1,,Associate Business Operations Analyst,,rstevens@justkaizen.com
aanderson@justkaizen.com,08/06/2022,Hire,,G&A,,Accounting,,P3,,Senior Accountant,,mabbott2@justkaizen.com
btorres@justkaizen.com,07/29/2019,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,rstevens@justkaizen.com
csteele@justkaizen.com,12/26/2020,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,malexander@justkaizen.com
jbarnes@justkaizen.com,07/15/2022,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,bjenkins@justkaizen.com
jbarnes@justkaizen.com,10/10/2023,Promotion,G&A,G&A,Business Operations,Business Operations,P2,P3,Business Operations Analyst,Senior Business Operations Analyst,bjenkins@justkaizen.com,bjenkins@justkaizen.com
creyes@justkaizen.com,05/21/2022,Hire,,G&A,,Business Operations,,P1,,Associate Business Operations Analyst,,ccochran@justkaizen.com
creid@justkaizen.com,08/29/2023,Hire,,G&A,,Finance,,P2,,Financial Analyst,,bmathews@justkaizen.com
mbrewer2@justkaizen.com,12/27/2024,Hire,,G&A,,Finance,,P2,,Financial Analyst,,sburns@justkaizen.com
zpeters@justkaizen.com,08/13/2022,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,kbailey@justkaizen.com
zpeters@justkaizen.com,10/06/2023,Promotion,G&A,G&A,Business Operations,Business Operations,P1,P2,Associate Business Operations Analyst,Business Operations Analyst,kbailey@justkaizen.com,kbailey@justkaizen.com
ktaylor@justkaizen.com,03/18/2024,Hire,,G&A,,Accounting,,P2,,Accountant,,rmaynard@justkaizen.com
ehayes2@justkaizen.com,10/07/2021,Hire,,G&A,,Facilities,,P2,,Facilities Coordinator,,msimon@justkaizen.com
ehayes2@justkaizen.com,06/03/2023,Promotion,G&A,G&A,Facilities,Facilities,P1,P2,Associate Facilities Coordinator,Facilities Coordinator,msimon@justkaizen.com,msimon@justkaizen.com
ahoward@justkaizen.com,02/04/2020,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,jmiller2@justkaizen.com
ataylor@justkaizen.com,04/20/2022,Hire,,G&A,,Finance,,P2,,Financial Analyst,,mpoole2@justkaizen.com
rmaynard@justkaizen.com,01/12/2022,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,jmiller2@justkaizen.com
jsimpson2@justkaizen.com,09/27/2024,Hire,,G&A,,Finance,,P2,,Financial Analyst,,msimon@justkaizen.com
mperry@justkaizen.com,10/02/2024,Hire,,G&A,,Accounting,,P2,,Accountant,,sburns@justkaizen.com
sburns@justkaizen.com,09/20/2022,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,jrichmond@justkaizen.com
bjohnson2@justkaizen.com,02/18/2025,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,areyes@justkaizen.com
pcarter@justkaizen.com,03/18/2024,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,eibarra@justkaizen.com
dmedina@justkaizen.com,01/11/2024,Hire,,G&A,,Finance,,P2,,Financial Analyst,,ctaylor3@justkaizen.com
cellis@justkaizen.com,06/15/2018,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,gfleming@justkaizen.com
ncannon@justkaizen.com,08/23/2021,Hire,,G&A,,IT,,P2,,IT Specialist,,bjohnson2@justkaizen.com
jwilson3@justkaizen.com,03/17/2021,Hire,,G&A,,Facilities,,P2,,Facilities Coordinator,,kkidd@justkaizen.com
ahampton@justkaizen.com,03/06/2024,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,tharris@justkaizen.com
rrichardson2@justkaizen.com,04/17/2021,Hire,,G&A,,IT,,P2,,IT Specialist,,sburns@justkaizen.com
rwilliams2@justkaizen.com,08/13/2020,Hire,,G&A,,Legal,,P3,,Senior Legal Counsel,,agarcia4@justkaizen.com
npayne@justkaizen.com,04/16/2024,Hire,,G&A,,Accounting,,P3,,Senior Accountant,,agarcia4@justkaizen.com
wgarcia2@justkaizen.com,03/05/2021,Hire,,G&A,,Facilities,,P2,,Facilities Coordinator,,rwilliams2@justkaizen.com
spotter2@justkaizen.com,03/03/2023,Hire,,G&A,,Legal,,P2,,Legal Counsel,,npayne@justkaizen.com
kkidd@justkaizen.com,04/18/2021,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,mabbott2@justkaizen.com
jbailey@justkaizen.com,08/21/2020,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,mmoore4@justkaizen.com
rgonzales@justkaizen.com,02/03/2024,Hire,,G&A,,IT,,P2,,IT Specialist,,kbailey@justkaizen.com
wrowe@justkaizen.com,11/25/2020,Hire,,G&A,,Legal,,P3,,Senior Legal Counsel,,ahurst@justkaizen.com
wrowe@justkaizen.com,10/28/2021,Promotion,G&A,G&A,Legal,Legal,P2,P3,Legal Counsel,Senior Legal Counsel,ahurst@justkaizen.com,ahurst@justkaizen.com
ccochran@justkaizen.com,03/31/2024,Hire,,G&A,,Legal,,P2,,Legal Counsel,,kkidd@justkaizen.com
lbell@justkaizen.com,02/01/2023,Hire,,G&A,,IT,,P1,,Associate IT Specialist,,ehayes2@justkaizen.com
mchen@justkaizen.com,03/22/2021,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,thill@justkaizen.com
ctaylor3@justkaizen.com,04/02/2024,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,ahurst@justkaizen.com
cclark3@justkaizen.com,07/26/2021,Hire,,G&A,,Accounting,,P2,,Accountant,,npayne@justkaizen.com
abell@justkaizen.com,06/18/2024,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,mmoore4@justkaizen.com
dryan@justkaizen.com,10/04/2021,Hire,,G&A,,Accounting,,P2,,Accountant,,bmathews@justkaizen.com
fpadilla@justkaizen.com,04/25/2018,Hire,,G&A,,Facilities,,P1,,Associate Facilities Coordinator,,ehayes2@justkaizen.com
dadams@justkaizen.com,02/24/2025,Hire,,G&A,,Finance,,P2,,Financial Analyst,,jlewis4@justkaizen.com
sduke@justkaizen.com,10/04/2021,Hire,,G&A,,Facilities,,P2,,Facilities Coordinator,,jlewis4@justkaizen.com
sduke@justkaizen.com,04/03/2023,Promotion,G&A,G&A,Facilities,Facilities,P1,P2,Associate Facilities Coordinator,Facilities Coordinator,jlewis4@justkaizen.com,jlewis4@justkaizen.com
mdavis@justkaizen.com,09/20/2020,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,bjenkins@justkaizen.com
vfloyd@justkaizen.com,05/08/2022,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,dfrazier@justkaizen.com
triddle@justkaizen.com,05/17/2022,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,gfleming@justkaizen.com
smartinez@justkaizen.com,01/18/2022,Hire,,G&A,,IT,,P2,,IT Specialist,,msimon@justkaizen.com
smartinez@justkaizen.com,09/09/2022,Promotion,G&A,G&A,IT,IT,P1,P2,Associate IT Specialist,IT Specialist,msimon@justkaizen.com,msimon@justkaizen.com
swright2@justkaizen.com,05/01/2024,Hire,,G&A,,Legal,,P2,,Legal Counsel,,bmathews@justkaizen.com
mpoole2@justkaizen.com,01/26/2025,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,thill@justkaizen.com
plowe@justkaizen.com,05/23/2020,Hire,,G&A,,IT,,P2,,IT Specialist,,kbailey@justkaizen.com
jray2@justkaizen.com,12/06/2022,Hire,,G&A,,Legal,,P1,,Associate Legal Counsel,,glane@justkaizen.com
dperry@justkaizen.com,01/09/2025,Hire,,G&A,,IT,,P2,,IT Specialist,,gfleming@justkaizen.com
jschultz@justkaizen.com,03/06/2023,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,spotter2@justkaizen.com
sdavis2@justkaizen.com,09/15/2020,Hire,,G&A,,IT,,P2,,IT Specialist,,bmathews@justkaizen.com
kramirez@justkaizen.com,06/30/2020,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,mfuller@justkaizen.com
kramirez@justkaizen.com,10/23/2021,Promotion,G&A,G&A,Finance,Finance,P2,P3,Financial Analyst,Senior Financial Analyst,mfuller@justkaizen.com,mfuller@justkaizen.com
twood@justkaizen.com,07/04/2024,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,mpoole2@justkaizen.com
tmurphy@justkaizen.com,11/13/2022,Hire,,G&A,,Business Operations,,P2,,Business Operations Analyst,,kkidd@justkaizen.com
aschroeder@justkaizen.com,07/25/2021,Hire,,G&A,,IT,,P1,,Associate IT Specialist,,cclark3@justkaizen.com
msimon@justkaizen.com,03/11/2022,Hire,,G&A,,Legal,,P3,,Senior Legal Counsel,,mfuller@justkaizen.com
jbeck@justkaizen.com,04/17/2022,Hire,,G&A,,Finance,,P2,,Financial Analyst,,aanderson@justkaizen.com
hbrown@justkaizen.com,03/15/2021,Hire,,G&A,,Finance,,P1,,Associate Financial Analyst,,jbeck@justkaizen.com
krobinson@justkaizen.com,01/26/2025,Hire,,G&A,,IT,,P1,,Associate IT Specialist,,cellis@justkaizen.com
jlewis4@justkaizen.com,02/06/2024,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,bjenkins@justkaizen.com
dclayton@justkaizen.com,10/27/2023,Hire,,G&A,,Business Operations,,P3,,Senior Business Operations Analyst,,areyes@justkaizen.com
glane@justkaizen.com,09/26/2022,Hire,,G&A,,Facilities,,P2,,Facilities Coordinator,,jlewis4@justkaizen.com
kwashington@justkaizen.com,03/05/2021,Hire,,G&A,,IT,,P2,,IT Specialist,,gfleming@justkaizen.com
kwashington@justkaizen.com,03/16/2022,Promotion,G&A,G&A,IT,IT,P1,P2,Associate IT Specialist,IT Specialist,gfleming@justkaizen.com,gfleming@justkaizen.com
gfleming@justkaizen.com,05/10/2024,Hire,,G&A,,IT,,P3,,Senior IT Specialist,,malexander@justkaizen.com
agarcia3@justkaizen.com,09/07/2022,Hire,,G&A,,Finance,,P3,,Senior Financial Analyst,,bjenkins@justkaizen.com
