Question_ID,Reviewee_Email,Cycle_Name,Reviewer_Name,Reviewer_email,Reviewee_Name,Question,Score,Score_Description,Calibrated_Score,Calibrated_Score_Description,Response_Text,Response_Type
Q797b73c2846c,jsolis2@justkaizen.com,2024 Mid-Year Review Cycle,Sean Jones,sjones4@justkaizen.com,Judy Solis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3c62503129f3,jgates@justkaizen.com,2024 Mid-Year Review Cycle,Jason Williams,jwilliams4@justkaizen.com,Joan Gates,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q55752d36803f,jwilson4@justkaizen.com,2024 Mid-Year Review Cycle,Sean Jones,sjones4@justkaizen.com,Jillian Wilson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q227b596b8fb6,jvaldez@justkaizen.com,2024 Mid-Year Review Cycle,Michael Morgan,mmorgan@justkaizen.com,Jonathan Valdez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q99d07aca7b91,ksmith2@justkaizen.com,2024 Mid-Year Review Cycle,Jason Williams,jwilliams4@justkaizen.com,Kristin Smith,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q5de3f6beddd4,ltorres@justkaizen.com,2024 Mid-Year Review Cycle,Nathan Rodriguez,nrodriguez2@justkaizen.com,Lisa Torres,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qa9e0ec99b8fa,kclark2@justkaizen.com,2024 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Katie Clark,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q846962532887,mclements@justkaizen.com,2024 Mid-Year Review Cycle,Mary Blanchard,mblanchard@justkaizen.com,Michael Clements,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q109c136eba58,cgibson@justkaizen.com,2024 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Courtney Gibson,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qc6e10360f7d5,kharvey2@justkaizen.com,2024 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Kristin Harvey,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q38e500bbc3fb,tsandoval@justkaizen.com,2024 Mid-Year Review Cycle,Tracey Waller,twaller@justkaizen.com,Thomas Sandoval,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2bbb6edb0188,mwilson2@justkaizen.com,2024 Mid-Year Review Cycle,Lindsay Andrade,landrade@justkaizen.com,Michelle Wilson,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q3445caf20323,vcarter@justkaizen.com,2024 Mid-Year Review Cycle,Mackenzie Harris,mharris3@justkaizen.com,Vincent Carter,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q8da9473b4c4f,jpark@justkaizen.com,2024 Mid-Year Review Cycle,Michelle Wilson,mwilson2@justkaizen.com,Joseph Park,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q0ce11b399694,amartin2@justkaizen.com,2024 Mid-Year Review Cycle,Tara Long,tlong@justkaizen.com,Amber Martin,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb03f4bad4006,tlong@justkaizen.com,2024 Mid-Year Review Cycle,Jennifer Graves,jgraves@justkaizen.com,Tara Long,Performance Category,1,1 - Outstanding, --, --, --,manager
Q936f671896ca,jharrington@justkaizen.com,2024 Mid-Year Review Cycle,Peter Walker,pwalker@justkaizen.com,Joyce Harrington,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q21b3ec2fc9e1,mrodriguez@justkaizen.com,2024 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Michelle Rodriguez,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qe4b9185adc85,rhouse@justkaizen.com,2024 Mid-Year Review Cycle,Michelle Wilson,mwilson2@justkaizen.com,Robert House,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2365cc49b942,rchapman2@justkaizen.com,2024 Mid-Year Review Cycle,Mary Blanchard,mblanchard@justkaizen.com,Ryan Chapman,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q6d37e1360b5c,rhayes@justkaizen.com,2024 Mid-Year Review Cycle,Nathan Rodriguez,nrodriguez2@justkaizen.com,Raymond Hayes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb049cec473dc,mblanchard@justkaizen.com,2024 Mid-Year Review Cycle,Carl Hughes,chughes@justkaizen.com,Mary Blanchard,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q944d0831e338,kwilliams5@justkaizen.com,2024 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Kerry Williams,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q49e1bfcee973,troberson@justkaizen.com,2024 Mid-Year Review Cycle,Mary Blanchard,mblanchard@justkaizen.com,Taylor Roberson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8205c3f697af,kromero@justkaizen.com,2024 Mid-Year Review Cycle,Tara Long,tlong@justkaizen.com,Karen Romero,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q32a03592f0b3,chughes@justkaizen.com,2024 Mid-Year Review Cycle,Kathy Cruz,kcruz@justkaizen.com,Carl Hughes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8b067b5b5ccd,landrade@justkaizen.com,2024 Mid-Year Review Cycle,Kathy Cruz,kcruz@justkaizen.com,Lindsay Andrade,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qe56177c01560,kcruz@justkaizen.com,2024 Mid-Year Review Cycle,Lori Roberts,lroberts@justkaizen.com,Kathy Cruz,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q28da4a81efef,vmoon@justkaizen.com,2024 Mid-Year Review Cycle,Vicki Santos,vsantos@justkaizen.com,Veronica Moon,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q724af7c07d37,phill@justkaizen.com,2024 Mid-Year Review Cycle,Michael Walls,mwalls@justkaizen.com,Pamela Hill,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q74b552aea2af,janderson4@justkaizen.com,2024 Mid-Year Review Cycle,Kathy Cruz,kcruz@justkaizen.com,Jodi Anderson,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q64ff855c4fa1,jgraves@justkaizen.com,2024 Mid-Year Review Cycle,Michael Walls,mwalls@justkaizen.com,Jennifer Graves,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe4df018df019,mvalencia@justkaizen.com,2024 Mid-Year Review Cycle,Michael Walls,mwalls@justkaizen.com,Michael Valencia,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q970ef1d4a5a1,mharris3@justkaizen.com,2024 Mid-Year Review Cycle,Michael Walls,mwalls@justkaizen.com,Mackenzie Harris,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6241906797cc,lroberts@justkaizen.com,2024 Mid-Year Review Cycle,Haley Chambers,hchambers@justkaizen.com,Lori Roberts,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qef9e59d77a8a,vsantos@justkaizen.com,2024 Mid-Year Review Cycle,Haley Chambers,hchambers@justkaizen.com,Vicki Santos,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2ce61cb68efc,tgordon@justkaizen.com,2024 Mid-Year Review Cycle,Matthew Johnson,mjohnson8@justkaizen.com,Tina Gordon,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5b8ecb7b9b4d,jduncan@justkaizen.com,2024 Mid-Year Review Cycle,Chelsea Thompson,cthompson@justkaizen.com,John Duncan,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qbf9bdd23c306,mbutler3@justkaizen.com,2024 Mid-Year Review Cycle,Joshua Davis,jdavis3@justkaizen.com,Michael Butler,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf71490ce91eb,pskinner@justkaizen.com,2024 Mid-Year Review Cycle,Cassandra Fleming,cfleming@justkaizen.com,Paul Skinner,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc2848e75e920,rmills@justkaizen.com,2024 Mid-Year Review Cycle,David Mueller,dmueller@justkaizen.com,Rhonda Mills,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0f73bbe1e539,athomas@justkaizen.com,2024 Mid-Year Review Cycle,Heather Bowers,hbowers@justkaizen.com,Alexander Thomas,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q45f64143cf64,nmartin@justkaizen.com,2024 Mid-Year Review Cycle,Kenneth Molina,kmolina@justkaizen.com,Nicole Martin,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q897068173835,dking@justkaizen.com,2024 Mid-Year Review Cycle,Patrick Hancock,phancock@justkaizen.com,Dustin King,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc177e1804bdb,kmolina@justkaizen.com,2024 Mid-Year Review Cycle,Kayla Bennett,kbennett@justkaizen.com,Kenneth Molina,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa85ed9f3c011,acervantes@justkaizen.com,2024 Mid-Year Review Cycle,Tracey Phillips,tphillips2@justkaizen.com,Amanda Cervantes,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qbb34d8bf4ccb,bparrish@justkaizen.com,2024 Mid-Year Review Cycle,John Duncan,jduncan@justkaizen.com,Brian Parrish,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q8e8719739195,phancock@justkaizen.com,2024 Mid-Year Review Cycle,David Mueller,dmueller@justkaizen.com,Patrick Hancock,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q660265de9e47,phoffman@justkaizen.com,2024 Mid-Year Review Cycle,Danielle Oliver,doliver@justkaizen.com,Patrick Hoffman,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf1e0e6ed15c4,rroberts@justkaizen.com,2024 Mid-Year Review Cycle,Jasmine Frye,jfrye@justkaizen.com,Rebecca Roberts,Performance Category,1,1 - Outstanding, --, --, --,manager
Qb681c9617955,jfrye@justkaizen.com,2024 Mid-Year Review Cycle,Brent Randolph,brandolph@justkaizen.com,Jasmine Frye,Performance Category,1,1 - Outstanding, --, --, --,manager
Q67f83af6d088,wedwards@justkaizen.com,2024 Mid-Year Review Cycle,Amanda Cervantes,acervantes@justkaizen.com,William Edwards,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3ce8ad6ad11d,doliver@justkaizen.com,2024 Mid-Year Review Cycle,Kayla Bennett,kbennett@justkaizen.com,Danielle Oliver,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q95f54f082c57,mpruitt@justkaizen.com,2024 Mid-Year Review Cycle,Rebecca Roberts,rroberts@justkaizen.com,Maria Pruitt,Performance Category,1,1 - Outstanding, --, --, --,manager
Q9b87e38e8fc4,ppayne@justkaizen.com,2024 Mid-Year Review Cycle,Jasmine Frye,jfrye@justkaizen.com,Paul Payne,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe49849fcc213,lparsons@justkaizen.com,2024 Mid-Year Review Cycle,Kayla Bennett,kbennett@justkaizen.com,Lindsey Parsons,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qe2d04cba051e,tphillips2@justkaizen.com,2024 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Tracey Phillips,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q5382536f0c32,cfleming@justkaizen.com,2024 Mid-Year Review Cycle,Emily Robinson,erobinson@justkaizen.com,Cassandra Fleming,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q742cc304b703,cthompson@justkaizen.com,2024 Mid-Year Review Cycle,Connie Lewis,clewis4@justkaizen.com,Chelsea Thompson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6133f3721e04,kbennett@justkaizen.com,2024 Mid-Year Review Cycle,Connie Lewis,clewis4@justkaizen.com,Kayla Bennett,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q72aa47598367,bsilva@justkaizen.com,2024 Mid-Year Review Cycle,Tyler Fleming,tfleming@justkaizen.com,Beverly Silva,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q0c426d6654a6,drivera@justkaizen.com,2024 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Dawn Rivera,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q16203a5d98b9,bmorris@justkaizen.com,2024 Mid-Year Review Cycle,Frank Moon,fmoon@justkaizen.com,Brittany Morris,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9acb87b54ea5,brandolph@justkaizen.com,2024 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Brent Randolph,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qedebbb2b3bac,karmstrong2@justkaizen.com,2024 Mid-Year Review Cycle,Brittany Morris,bmorris@justkaizen.com,Katherine Armstrong,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc6f5a14cb3b7,hbowers@justkaizen.com,2024 Mid-Year Review Cycle,Emily Robinson,erobinson@justkaizen.com,Heather Bowers,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q021dd2744ed8,erobinson@justkaizen.com,2024 Mid-Year Review Cycle,Austin Santiago,asantiago@justkaizen.com,Emily Robinson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qdaf90e510dab,cjones2@justkaizen.com,2024 Mid-Year Review Cycle,Emily Robinson,erobinson@justkaizen.com,Catherine Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4694a76f2480,jperry@justkaizen.com,2024 Mid-Year Review Cycle,Carol Huber,chuber@justkaizen.com,Jonathan Perry,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1bfd1ffd132f,jdavis3@justkaizen.com,2024 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Joshua Davis,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q16432385d484,clewis4@justkaizen.com,2024 Mid-Year Review Cycle,Frank Moon,fmoon@justkaizen.com,Connie Lewis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf581e494ba57,eward2@justkaizen.com,2024 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Evelyn Ward,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q52dc15c83b55,kbarajas@justkaizen.com,2024 Mid-Year Review Cycle,Frank Moon,fmoon@justkaizen.com,Kerry Barajas,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbe5b90bd39a3,acaldwell2@justkaizen.com,2024 Mid-Year Review Cycle,Patricia Hancock,phancock2@justkaizen.com,Alexa Caldwell,Performance Category,4,4 - Partially Meets Expectations,4,4 - Partially Meets Expectations, --,manager
Qff9704c2e356,tfleming@justkaizen.com,2024 Mid-Year Review Cycle,Lisa Oliver,loliver@justkaizen.com,Tyler Fleming,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0299e8770948,fmoon@justkaizen.com,2024 Mid-Year Review Cycle,Susan Short,sshort2@justkaizen.com,Frank Moon,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qdc072d47dfdd,tcruz@justkaizen.com,2024 Mid-Year Review Cycle,Vanessa Rowe,vrowe@justkaizen.com,Theresa Cruz,Performance Category,1,1 - Outstanding, --, --, --,manager
Q6728e383002c,jcampbell2@justkaizen.com,2024 Mid-Year Review Cycle,Matthew Case,mcase@justkaizen.com,Joshua Campbell,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q4a5816ef5f59,sshort2@justkaizen.com,2024 Mid-Year Review Cycle,Vanessa Rowe,vrowe@justkaizen.com,Susan Short,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qfb707682ae36,jlang@justkaizen.com,2024 Mid-Year Review Cycle,Joe Rivera,jrivera@justkaizen.com,James Lang,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qe3ab198bee52,wvaughan@justkaizen.com,2024 Mid-Year Review Cycle,Susan Short,sshort2@justkaizen.com,Willie Vaughan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1222ad904436,chuber@justkaizen.com,2024 Mid-Year Review Cycle,Susan Short,sshort2@justkaizen.com,Carol Huber,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdef212a138cf,asantiago@justkaizen.com,2024 Mid-Year Review Cycle,Patricia Hancock,phancock2@justkaizen.com,Austin Santiago,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe7f8b78c9872,jgarcia4@justkaizen.com,2024 Mid-Year Review Cycle,Robert Grant,rgrant2@justkaizen.com,Jeff Garcia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q90fd34a6ceb7,jpark2@justkaizen.com,2024 Mid-Year Review Cycle,Robert Grant,rgrant2@justkaizen.com,Joshua Park,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qeaf56f0ae48a,mcase@justkaizen.com,2024 Mid-Year Review Cycle,Robert Grant,rgrant2@justkaizen.com,Matthew Case,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2faba7c6d233,jrivera@justkaizen.com,2024 Mid-Year Review Cycle,Robert Grant,rgrant2@justkaizen.com,Joe Rivera,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qd657f4e3b80a,bbrown2@justkaizen.com,2024 Mid-Year Review Cycle,Monica Fuentes,mfuentes@justkaizen.com,Brandon Brown,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qef49c48315ba,rgrant2@justkaizen.com,2024 Mid-Year Review Cycle,Brandon Brown,bbrown2@justkaizen.com,Robert Grant,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q764439556432,kperez2@justkaizen.com,2024 Mid-Year Review Cycle,Rebecca Gardner,rgardner2@justkaizen.com,Kenneth Perez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf633d8f1e2d5,lhamilton@justkaizen.com,2024 Mid-Year Review Cycle,Kenneth Perez,kperez2@justkaizen.com,Lorraine Hamilton,Performance Category,1,1 - Outstanding, --, --, --,manager
Q3dcf2be00663,anunez@justkaizen.com,2024 Mid-Year Review Cycle,Brandy Myers,bmyers@justkaizen.com,Alice Nunez,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q7d7bfe7200ef,lavila@justkaizen.com,2024 Mid-Year Review Cycle,Kenneth Perez,kperez2@justkaizen.com,Lisa Avila,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qdfa2308e9021,khaynes2@justkaizen.com,2024 Mid-Year Review Cycle,Pamela Kim,pkim@justkaizen.com,Kevin Haynes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q08ce3de832ef,emiller@justkaizen.com,2024 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Elizabeth Miller,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1f48438dc3c7,bmyers@justkaizen.com,2024 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Brandy Myers,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2a92afe9a6fe,rgardner2@justkaizen.com,2024 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Rebecca Gardner,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5313433e411c,tthomas@justkaizen.com,2024 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Tyler Thomas,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qc757991218b7,msloan@justkaizen.com,2024 Mid-Year Review Cycle,Matthew Johnson,mjohnson8@justkaizen.com,Megan Sloan,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q5ef5aaf39fbe,jherring@justkaizen.com,2024 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Jacqueline Herring,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q4224cdd8eb67,mjohnson@justkaizen.com,2024 Year-End Review Cycle,Brian Johnson,bjohnson@justkaizen.com,Mark Johnson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q4a13f377b374,dwalker@justkaizen.com,2024 Year-End Review Cycle,Leslie Adams,ladams@justkaizen.com,Denise Walker,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q2f0bfe5673b5,smiller@justkaizen.com,2024 Year-End Review Cycle,Jason Adkins,jadkins2@justkaizen.com,Stephanie Miller,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q711eae52fd5e,jjohnson@justkaizen.com,2024 Year-End Review Cycle,Nathan Ortiz,nortiz@justkaizen.com,Javier Johnson,Performance Category,1,1 - Outstanding, --, --, --,manager
